transmission,cylinder,turbo,car_size,year,mpg_city,mpg_highway,displacement
lock-up,few,False,special purpose vehicles 2wd,1988,18.0,23.0,151.0
manual,few,False,special purpose vehicles 2wd,1988,19.0,26.0,151.0
lock-up,medium,False,special purpose vehicles 2wd,1988,15.0,22.0,173.0
lock-up,medium,False,special purpose vehicles 2wd,1988,11.0,17.0,350.0
lock-up,medium,True,special purpose vehicles 2wd,1988,15.0,21.0,379.0
manual,medium,False,special purpose vehicles 2wd,1988,16.0,21.0,173.0
lock-up,few,False,special purpose vehicles 2wd,1988,16.0,19.0,151.0
lock-up,few,False,special purpose vehicles 2wd,1988,16.0,22.0,150.0
manual,few,False,special purpose vehicles 2wd,1988,19.0,24.0,150.0
manual,few,False,special purpose vehicles 2wd,1988,18.0,22.0,150.0
lock-up,medium,False,special purpose vehicles 2wd,1988,15.0,20.0,242.0
manual,medium,False,special purpose vehicles 2wd,1988,16.0,22.0,242.0
auto,few,False,special purpose vehicles 2wd,1988,18.0,21.0,152.0
manual,few,False,special purpose vehicles 2wd,1988,18.0,26.0,152.0
lock-up,medium,False,special purpose vehicles 2wd,1988,16.0,21.0,181.0
lock-up,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,173.0
manual,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,173.0
manual,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,173.0
lock-up,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,262.0
lock-up,medium,False,special purpose vehicles 4wd,1988,11.0,16.0,350.0
manual,medium,False,special purpose vehicles 4wd,1988,11.0,14.0,350.0
lock-up,medium,True,special purpose vehicles 4wd,1988,15.0,20.0,379.0
lock-up,medium,False,special purpose vehicles 4wd,1988,11.0,15.0,350.0
manual,medium,False,special purpose vehicles 4wd,1988,11.0,13.0,350.0
lock-up,medium,True,special purpose vehicles 4wd,1988,15.0,20.0,379.0
auto,medium,False,special purpose vehicles 4wd,1988,11.0,13.0,318.0
manual,medium,False,special purpose vehicles 4wd,1988,11.0,14.0,318.0
auto,medium,False,special purpose vehicles 4wd,1988,8.0,10.0,360.0
manual,medium,False,special purpose vehicles 4wd,1988,10.0,11.0,360.0
manual,few,False,special purpose vehicles 4wd,1988,18.0,25.0,122.0
auto,few,False,special purpose vehicles 4wd,1988,15.0,16.0,156.0
manual,few,False,special purpose vehicles 4wd,1988,15.0,17.0,156.0
auto,medium,False,special purpose vehicles 4wd,1988,15.0,17.0,258.0
manual,medium,False,special purpose vehicles 4wd,1988,16.0,21.0,179.0
auto,medium,False,special purpose vehicles 4wd,1988,13.0,14.0,300.0
manual,medium,False,special purpose vehicles 4wd,1988,13.0,15.0,300.0
manual,medium,False,special purpose vehicles 4wd,1988,14.0,17.0,300.0
manual,medium,False,special purpose vehicles 4wd,1988,13.0,17.0,300.0
auto,medium,False,special purpose vehicles 4wd,1988,11.0,12.0,302.0
lock-up,medium,False,special purpose vehicles 4wd,1988,11.0,16.0,302.0
manual,medium,False,special purpose vehicles 4wd,1988,11.0,13.0,302.0
auto,medium,False,special purpose vehicles 4wd,1988,10.0,13.0,351.0
lock-up,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,179.0
lock-up,medium,True,special purpose vehicles 4wd,1988,15.0,20.0,379.0
lock-up,medium,True,special purpose vehicles 4wd,1988,15.0,20.0,379.0
lock-up,medium,False,special purpose vehicles 4wd,1988,11.0,15.0,350.0
manual,medium,False,special purpose vehicles 4wd,1988,11.0,13.0,350.0
lock-up,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,173.0
manual,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,173.0
manual,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,173.0
lock-up,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,262.0
lock-up,medium,False,special purpose vehicles 4wd,1988,11.0,16.0,350.0
manual,medium,False,special purpose vehicles 4wd,1988,11.0,14.0,350.0
lock-up,few,False,special purpose vehicles 4wd,1988,15.0,17.0,156.0
manual,few,False,special purpose vehicles 4wd,1988,15.0,17.0,156.0
lock-up,few,False,special purpose vehicles 4wd,1988,16.0,21.0,150.0
lock-up,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,242.0
manual,medium,False,special purpose vehicles 4wd,1988,16.0,21.0,242.0
manual,few,False,special purpose vehicles 4wd,1988,19.0,23.0,150.0
manual,few,False,special purpose vehicles 4wd,1988,18.0,21.0,150.0
auto,medium,False,special purpose vehicles 4wd,1988,10.0,12.0,360.0
auto,medium,False,special purpose vehicles 4wd,1988,14.0,16.0,258.0
manual,medium,False,special purpose vehicles 4wd,1988,15.0,20.0,258.0
manual,few,False,special purpose vehicles 4wd,1988,16.0,19.0,150.0
lock-up,medium,False,special purpose vehicles 4wd,1988,13.0,13.0,215.0
manual,few,False,special purpose vehicles 4wd,1988,15.0,17.0,156.0
auto,few,False,special purpose vehicles 4wd,1988,15.0,16.0,156.0
lock-up,few,False,special purpose vehicles 4wd,1988,17.0,20.0,120.0
manual,few,False,special purpose vehicles 4wd,1988,18.0,21.0,120.0
manual,few,False,special purpose vehicles 4wd,1988,15.0,17.0,146.0
lock-up,medium,False,special purpose vehicles 4wd,1988,14.0,16.0,181.0
manual,medium,False,special purpose vehicles 4wd,1988,13.0,17.0,181.0
manual,few,False,special purpose vehicles 4wd,1988,18.0,25.0,122.0
auto,few,False,special purpose vehicles 4wd,1988,21.0,21.0,109.0
manual,few,False,special purpose vehicles 4wd,1988,21.0,26.0,109.0
manual,few,False,special purpose vehicles 4wd,1988,22.0,26.0,109.0
manual,few,False,special purpose vehicles 4wd,1988,26.0,32.0,73.0
auto,few,False,special purpose vehicles 4wd,1988,21.0,22.0,109.0
manual,few,False,special purpose vehicles 4wd,1988,21.0,26.0,109.0
manual,few,False,special purpose vehicles 4wd,1988,24.0,26.0,81.0
manual,few,False,special purpose vehicles 4wd,1988,24.0,26.0,81.0
manual,medium,False,special purpose vehicles 4wd,1988,15.0,17.0,180.0
lock-up,medium,False,special purpose vehicles 4wd,1988,14.0,17.0,180.0
lock-up,medium,False,special purpose vehicles 4wd,1988,11.0,13.0,241.0
lock-up,few,False,special purpose vehicles 4wd,1988,15.0,17.0,144.0
manual,few,False,special purpose vehicles 4wd,1988,17.0,20.0,144.0
manual,medium,True,standard pickup trucks 2wd,1988,18.0,20.0,379.0
auto,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,262.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,19.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,21.0,262.0
auto,medium,False,standard pickup trucks 2wd,1988,14.0,16.0,305.0
lock-up,medium,False,standard pickup trucks 2wd,1988,14.0,20.0,305.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,20.0,305.0
lock-up,medium,False,standard pickup trucks 2wd,1988,14.0,19.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,17.0,350.0
lock-up,medium,True,standard pickup trucks 2wd,1988,17.0,23.0,379.0
auto,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,262.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,21.0,262.0
auto,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,305.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,19.0,305.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,19.0,305.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,17.0,350.0
lock-up,medium,True,standard pickup trucks 2wd,1988,16.0,23.0,379.0
manual,medium,True,standard pickup trucks 2wd,1988,18.0,21.0,379.0
auto,medium,False,standard pickup trucks 2wd,1988,10.0,12.0,360.0
manual,medium,False,standard pickup trucks 2wd,1988,10.0,13.0,360.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,15.0,318.0
auto,medium,False,standard pickup trucks 2wd,1988,11.0,13.0,318.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,318.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,15.0,318.0
auto,medium,False,standard pickup trucks 2wd,1988,10.0,12.0,360.0
manual,medium,False,standard pickup trucks 2wd,1988,10.0,13.0,360.0
lock-up,medium,False,standard pickup trucks 2wd,1988,14.0,17.0,239.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,16.0,239.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,17.0,239.0
auto,medium,False,standard pickup trucks 2wd,1988,11.0,13.0,318.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,16.0,318.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,318.0
manual,few,False,standard pickup trucks 2wd,1988,21.0,26.0,135.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,19.0,239.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,19.0,239.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,239.0
lock-up,medium,False,standard pickup trucks 2wd,1988,14.0,17.0,239.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,16.0,239.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,302.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,302.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,17.0,300.0
auto,medium,False,standard pickup trucks 2wd,1988,11.0,13.0,351.0
auto,medium,False,standard pickup trucks 2wd,1988,14.0,16.0,300.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,16.0,300.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,302.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,302.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,16.0,300.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,17.0,300.0
auto,medium,False,standard pickup trucks 2wd,1988,13.0,14.0,302.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,302.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,302.0
auto,medium,False,standard pickup trucks 2wd,1988,11.0,13.0,351.0
auto,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,300.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,19.0,300.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,300.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,19.0,300.0
manual,medium,False,standard pickup trucks 2wd,1988,14.0,20.0,305.0
lock-up,medium,False,standard pickup trucks 2wd,1988,14.0,20.0,305.0
auto,medium,False,standard pickup trucks 2wd,1988,14.0,16.0,305.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,21.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,19.0,262.0
lock-up,medium,False,standard pickup trucks 2wd,1988,14.0,19.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,17.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,350.0
lock-up,medium,True,standard pickup trucks 2wd,1988,17.0,23.0,379.0
manual,medium,True,standard pickup trucks 2wd,1988,18.0,20.0,379.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,262.0
auto,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,262.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,262.0
auto,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,262.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,262.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,17.0,262.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,19.0,305.0
manual,medium,True,standard pickup trucks 2wd,1988,18.0,21.0,379.0
manual,medium,False,standard pickup trucks 2wd,1988,15.0,21.0,262.0
auto,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,305.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,19.0,305.0
lock-up,medium,False,standard pickup trucks 2wd,1988,13.0,17.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,13.0,15.0,350.0
manual,medium,False,standard pickup trucks 2wd,1988,11.0,17.0,350.0
lock-up,medium,True,standard pickup trucks 2wd,1988,16.0,23.0,379.0
manual,few,False,standard pickup trucks 2wd,1988,16.0,20.0,156.0
lock-up,few,False,standard pickup trucks 2wd,1988,16.0,22.0,150.0
manual,medium,False,standard pickup trucks 2wd,1988,16.0,22.0,242.0
manual,few,False,standard pickup trucks 2wd,1988,19.0,23.0,150.0
manual,few,False,standard pickup trucks 2wd,1988,18.0,22.0,150.0
lock-up,medium,False,standard pickup trucks 2wd,1988,15.0,20.0,242.0
auto,few,False,standard pickup trucks 2wd,1988,19.0,21.0,144.0
manual,few,False,standard pickup trucks 2wd,1988,17.0,20.0,144.0
auto,medium,False,standard pickup trucks 4wd,1988,14.0,16.0,262.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,19.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,19.0,262.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,13.0,16.0,305.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,350.0
lock-up,medium,True,standard pickup trucks 4wd,1988,15.0,20.0,379.0
manual,medium,True,standard pickup trucks 4wd,1988,16.0,17.0,379.0
auto,medium,False,standard pickup trucks 4wd,1988,14.0,16.0,262.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,19.0,262.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,305.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,21.0,262.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,17.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,15.0,350.0
lock-up,medium,True,standard pickup trucks 4wd,1988,15.0,20.0,379.0
manual,medium,True,standard pickup trucks 4wd,1988,16.0,17.0,379.0
lock-up,few,False,standard pickup trucks 4wd,1988,18.0,24.0,151.0
manual,few,False,standard pickup trucks 4wd,1988,18.0,25.0,151.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,22.0,173.0
manual,medium,False,standard pickup trucks 4wd,1988,16.0,21.0,173.0
manual,medium,False,standard pickup trucks 4wd,1988,16.0,22.0,173.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,318.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,318.0
auto,medium,False,standard pickup trucks 4wd,1988,8.0,10.0,360.0
manual,medium,False,standard pickup trucks 4wd,1988,10.0,11.0,360.0
lock-up,medium,False,standard pickup trucks 4wd,1988,14.0,17.0,239.0
lock-up,medium,False,standard pickup trucks 4wd,1988,14.0,17.0,239.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,21.0,239.0
auto,few,False,standard pickup trucks 4wd,1988,16.0,17.0,156.0
manual,few,False,standard pickup trucks 4wd,1988,17.0,20.0,156.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,318.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,318.0
auto,medium,False,standard pickup trucks 4wd,1988,8.0,10.0,360.0
manual,medium,False,standard pickup trucks 4wd,1988,10.0,11.0,360.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,351.0
manual,medium,False,standard pickup trucks 4wd,1988,14.0,17.0,300.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,302.0
auto,medium,False,standard pickup trucks 4wd,1988,10.0,13.0,351.0
auto,medium,False,standard pickup trucks 4wd,1988,14.0,15.0,300.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,16.0,300.0
manual,medium,False,standard pickup trucks 4wd,1988,14.0,17.0,300.0
manual,medium,False,standard pickup trucks 4wd,1988,14.0,17.0,300.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,12.0,302.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,302.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,302.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,302.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,350.0
lock-up,medium,True,standard pickup trucks 4wd,1988,15.0,20.0,379.0
manual,medium,True,standard pickup trucks 4wd,1988,16.0,17.0,379.0
auto,medium,False,standard pickup trucks 4wd,1988,14.0,16.0,262.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,19.0,262.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,305.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,17.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,15.0,350.0
lock-up,medium,True,standard pickup trucks 4wd,1988,15.0,20.0,379.0
manual,medium,True,standard pickup trucks 4wd,1988,16.0,17.0,379.0
lock-up,few,False,standard pickup trucks 4wd,1988,18.0,24.0,151.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,22.0,173.0
manual,medium,False,standard pickup trucks 4wd,1988,16.0,21.0,173.0
manual,medium,False,standard pickup trucks 4wd,1988,16.0,22.0,173.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,21.0,262.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,19.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,262.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,19.0,262.0
auto,medium,False,standard pickup trucks 4wd,1988,11.0,13.0,305.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,305.0
lock-up,medium,False,standard pickup trucks 4wd,1988,11.0,16.0,350.0
manual,medium,False,standard pickup trucks 4wd,1988,11.0,14.0,350.0
manual,few,False,standard pickup trucks 4wd,1988,18.0,25.0,151.0
auto,medium,False,standard pickup trucks 4wd,1988,14.0,16.0,262.0
lock-up,medium,False,standard pickup trucks 4wd,1988,13.0,16.0,305.0
lock-up,few,False,standard pickup trucks 4wd,1988,15.0,17.0,156.0
manual,few,False,standard pickup trucks 4wd,1988,15.0,17.0,156.0
lock-up,few,False,standard pickup trucks 4wd,1988,16.0,21.0,150.0
manual,few,False,standard pickup trucks 4wd,1988,19.0,23.0,150.0
manual,few,False,standard pickup trucks 4wd,1988,18.0,21.0,150.0
lock-up,medium,False,standard pickup trucks 4wd,1988,15.0,20.0,242.0
manual,medium,False,standard pickup trucks 4wd,1988,16.0,21.0,242.0
manual,medium,False,standard pickup trucks 4wd,1988,15.0,17.0,258.0
auto,medium,False,standard pickup trucks 4wd,1988,10.0,12.0,360.0
auto,medium,False,standard pickup trucks 4wd,1988,10.0,12.0,360.0
manual,few,False,standard pickup trucks 4wd,1988,17.0,20.0,156.0
